udise_code,school_name,state_code,state,district_code,district,block_code,block,village_or_ward,cluster,category,management,school_type,location,status,pincode,latitude,longitude,pulled_at,schoolId,schoolStatus,schoolStatusName,schIdMerged,schMergedYear,isNewCY,isOperational2018To19,isOperational2019To20,isOperational2020To21,isOperational2021To22,isOperational2022To23,classFrm,classTo,schCategoryId,schMgmtId,schMgmtDesc,schMgmtDescSt,schBroadMgmtId,schmgmtParentId,schType,schTypeDesc,schLocRuralUrban,address,email,villWardCd,villageId,clusterCd,clusterId,lgdStateId,lgdblockId,lgdblockName,lgdpanchayatId,lgdvillageId,lgdvillName,lgdvillpanchayatName,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,sessionYear,yearId,lastmodifiedTime,keyFlag,stateId,districtId,blockId,coord_source,coord_pulled_at
01021503708,ANWARIA EDUCATIONAL TRUST REBAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,REBAN,GMS HADIPORA,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193301,34.301,74.4131,2026-09-02T17:02:56,1004443,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Reban Rafiabad Baramulla,anwariaedutrust33[at]gmail[dot]com,010215037,1007159,0102150013,1000989,1,29,Rohama,241890,936678,Reban,Reban A,,,,,2026-27,13,2026-01-22 20:17:38.553,,101,1002,10178,kys_by_year,2026-09-04T23:13:54+00:00
01021504208,APEX PUBLIC SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,MAZBUGH,ACHABAL,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.2803,74.4329,2026-09-02T17:02:56,1004458,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Mazbugh Sopore Baramulla,apexkashmir[at]gmail[dot]com,010215042,1007164,0102150011,1000987,1,31,Sopore,241941,2213,Mazbug,Mazbugh,,,,,2026-27,13,2025-03-03 11:51:45.371,,101,1002,10178,kys_by_year,2026-09-04T23:13:54+00:00
01020504906,APNA PUB HIGH SCH WADURA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,WADOORA PAYEEN,C4,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.345933,74.406171,2026-09-02T17:02:56,1003552,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,APNA PUBLIC HIGH SCHOOL WADURA,waduraaphs[at]gmail[dot]com,010205049,1008326,0102050004,1001067,1,7018,Tujjar Sharief,242051,2199,Wadoora,Wadoora,,,,,2026-27,13,2025-03-03 12:27:20.556,,101,1002,10171,kys_by_year,2026-09-04T23:13:55+00:00
01021600512,APPLE CHEEKS,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),KANISPORA,KANISPORA (A),Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193103,34.215537,74.396751,2026-09-02T17:02:56,1030824,0,Operational,,,2,50,50,50,50,50,1,3,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Tawhid colony kanispora baramulla,applecheeksjk[at]gmail[dot]com,010216005,1007186,0102160002,1000997,1,22,Baramulla,241186,2450,Kanispora,Kanispora A,,,,,2026-27,13,2025-03-03 11:40:33.654,,101,1002,10179,kys_by_year,2026-09-04T23:13:55+00:00
01024100043,AQSA PRESENTATION SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,KRESHHAMA,MS Mongloora,Primary,Private Unaided (Recognized) ,3-Co-educational,,Operational,193121,34.110597,74.5151,2026-09-02T17:02:56,1030987,0,Operational,,,1,50,50,50,50,50,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,9,"Krishama, Mugahama Kunzer Baramulla",apskjn2019[at]gmail[dot]com,010211072,1008491,0102110008,1001130,0,,,-1,,,,,,,,2026-27,13,2026-07-27 10:00:50.276428,,101,1002,10175,kys_by_year,2026-09-04T23:13:55+00:00
01022004502,ARMY GOODWILL H/S ZIRAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010220,TANGMARG,ZIRAN,MS HAJI BAL,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193402,34.084979,74.426205,2026-09-02T17:02:56,1004982,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,ZEARAN TANGMARG KASHMIR,AGSZIRAN[at]GMAIL[dot]COM,010220045,1007288,0102200007,1001024,1,33,Tangmarag,241960,2670,Zeran,Warapora,,,,,2026-27,13,2026-01-30 21:50:44.279,,101,1002,10182,kys_by_year,2026-09-04T23:13:56+00:00
01022102319,ARMY GOODWILL SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010221,URI,URI TOWN,BMS URI,Pr. with Up.Pr. Sec. and H.Sec.,Private Unaided (Recognized) ,3-Co-educational,Urban,Operational,193123,34.0816,74.0517,2026-09-02T17:02:56,1005126,0,Operational,,,2,50,0,0,50,0,1,12,3,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,2,Uri bargade uri Baramulla,Uriarmygoodwillschool[at]gmail[dot]com,010221023,1008233,0102210003,1001030,1,0,,,,,,248152,Municipal Committee Uri-Municipality,10040,Uri (NAC) - Ward No.3,2026-27,13,2026-01-30 12:29:46.219,,101,1002,10183,kys_by_year,2026-09-04T23:13:56+00:00
01021504203,ARMY GOOD WILL SCHOOL MAZBUGH,01,JAMMU & KASHMIR,0102,BARAMULLA,010215,ROHAMA,MAZBUGH,ACHABAL,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.2741,74.4232,2026-09-02T17:02:56,1004454,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Mazbugh Sopore Baramulla,goodwillsopore[at]gmail[dot]com,010215042,1007164,0102150011,1000987,1,31,Sopore,241941,2213,Mazbug,Mazbugh,,,,,2026-27,13,2025-03-03 11:50:42.994,,101,1002,10178,kys_by_year,2026-09-04T23:13:56+00:00
01021802601,ARQUM INSTITUTE OF EDUCATION SOPORE,01,JAMMU & KASHMIR,0102,BARAMULLA,010218,SOPORE,CHINKIPORA,MS CHINKIPORA C1,Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Urban,Operational,193201,34.2857,74.4639,2026-09-02T17:02:56,1004784,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,2,ARQUMABAD GOUSABAD ROAD CHINKIPORA SOPORE BARAMULLA,arquminstitute[at]gmail[dot]com,010218031,1008009,0102180001,1001100,1,0,,,,,,248149,Municipal Council Sopore-Notified Area Council,67915,Sopore (TC) - Ward No.19,2026-27,13,2025-03-02 23:46:20.025,,101,1002,10181,kys_by_year,2026-09-04T23:13:57+00:00
01020302110,ASAD SHAH MEMORIAL SCHOOL ZEHANPORA ,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,ZEHAMPORA,(C7) ZEHAMPORA,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193122,34.183359,74.259016,2026-09-02T17:02:56,1030800,0,Operational,,,2,50,50,50,50,50,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Zehampora Tehsil Boniyar,asmszbb.in[at]gmail[dot]com,010203021,1008567,0102030007,1001138,1,7014,Noorkah,241799,2567,Zehem Pora,Zehanpora,,,,,2026-27,13,2025-03-25 18:12:17.173,,101,1002,10169,kys_by_year,2026-09-04T23:13:57+00:00
01021201508,ASPIRE SCHOOL OF EDUCATION,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,CHOKAR,BMS Behrampora Chukar ,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193121,34.1205,74.4947,2026-09-02T17:02:56,1030540,0,Operational,,,2,50,50,50,50,0,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Choker Kunzer Baramulla,aspireschoolofeducation[at]gmail[dot]com,010212015,1008734,0102120004,1000965,1,7019,Wailoo,241836,2380,Chukar,Chukar-A,,,,,2026-27,13,2025-03-05 12:37:01.64,,101,1002,10176,kys_by_year,2026-09-04T23:13:57+00:00
01020401402,BABA GUFFOR PUBLIC SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,MUQAM PEERAN,MS MUQAM PEERAN,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193122,34.169,74.0663,2026-09-02T17:02:56,1003299,0,Operational,,,2,50,0,0,50,0,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Muqampiran Tehsil Uri,bgemsmuqampiran[at]gmail[dot]com,010204014,1008694,0102040006,1001059,1,7006,Bijhama,241786,2554,Muqam Peran,Muqamprina,,,,,2026-27,13,2026-01-28 13:38:43.807,,101,1002,10170,kys_by_year,2026-09-04T23:13:58+00:00
01020502206,BABA NADIR SHAH PUBLIC SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,NATHIPORA,C5 GMS TUJAR,Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003457,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Baba Nadir Shah Public school Nathipora,pbnipsnathipora[at]gmail[dot]com,010205022,1008302,0102050005,1001068,1,7018,Tujjar Sharief,242043,2202,Nathi Pora,Nathipora,,,,,2026-27,13,2025-03-03 11:36:07.633,,101,1002,10171,kys_by_year,2026-09-04T23:13:58+00:00
01022001606,Baba Payam Ud Din Memorial Educational Institute Check Razak Khan Mirgund,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,,GMS CR KHAN,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193121,34.040751,74.453807,2026-09-02T17:02:56,1000027,0,Operational,,,2,50,0,0,50,0,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,C R Khan Mirchimer Singhpora Pattan,babapayamuddin64[at]gmail[dot]com,         ,,0102170001,1001010,1,30,Singhpora,241925,2364,Mirchmar,Merchimar,,,,,2026-27,13,2026-01-25 20:31:17.591,,101,1002,10180,kys_by_year,2026-09-04T23:13:58+00:00
01022204707,BABA PAYAM-U-DIN EDU. INSTITUTE,01,JAMMU & KASHMIR,0102,BARAMULLA,010222,WAGOORA,KAKOWTHAL,KAKOTHAL,Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193108,34.1314,74.4218,2026-09-02T17:02:56,1005264,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Kakothal Kreeri Baramulla,babapayamkakowthal[at]gmail[dot]com,010222047,1008526,0102220012,1001046,1,35,Wagoora,242445,2491,Kakothal,Kakovthal A,,,,,2026-27,13,2026-07-22 16:01:16.802,,101,1002,10184,kys_by_year,2026-09-04T23:13:59+00:00
01020500105,BABA SHUKR DIN H/S,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,WATLAB,C1 BMS WATLAB,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003360,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,WATLAB DANGERPORA SOPORE,BSMWSS1[at]gmail[dot]com,010205001,1008282,0102050001,1001054,1,36,Zaingeer,242034,2189,Watlab,Watlab,,,,,2026-27,13,2026-01-25 17:15:05.955,,101,1002,10171,kys_by_year,2026-09-04T23:13:59+00:00
01021601004,BABA USMANI GANI PUBLIC SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),JAHAMA,KANISPORA (A),Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193103,34.251,74.3904,2026-09-02T17:02:56,1004495,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,JAHAMA SINGHPORA KALAN BARAMULLA-193103,bugps541[at]gmail[dot]com,010216010,1008146,0102160002,1000997,1,22,Baramulla,241187,2416,Johama,Johama,,,,,2026-27,13,2026-01-27 19:48:09.185,,101,1002,10179,kys_by_year,2026-09-04T23:13:59+00:00
01021106901,BANGIL EDU. INST. UTIKOO,01,JAMMU & KASHMIR,0102,BARAMULLA,010211,KUNZAR,UTIKOO,MS Mongloora,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193401,34.0791,74.4917,2026-09-02T17:02:56,1004018,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,"Utikoo Bangil, Utikoo ",bangilschool2019[at]gmail[dot]com,010211069,1008488,0102110008,1001130,1,7008,Hardaboora,241817,2395,Utikoo,Utikoo,,,,,2026-27,13,2026-01-25 22:14:51.39,,101,1002,10175,kys_by_year,2026-09-04T23:14:00+00:00
01020202401,BARAMULLA PUB. SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,JADEED BLA,GMS KHANPORA,Pr. with Up.Pr. Sec. and H.Sec.,Private Unaided (Recognized) ,3-Co-educational,Urban,Operational,193101,34.1955,74.3441,2026-09-02T17:02:56,1003055,0,Operational,,,2,50,0,0,50,0,1,12,3,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,2,Eidgah Jadeed Baramulla Jammua and Kashmir 193101,baramullapublicschool[at]gmail[dot]com,010202024,1008612,0102020007,1001115,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67975,Baramula (TC) - Ward No.13,2026-27,13,2026-01-24 12:42:30.139,,101,1002,10168,kys_by_year,2026-09-04T23:14:00+00:00
01020204507,BEACON HOUSE USHKURA,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,Ushkura WARD NO 17,MS USHKURA,Pr. Up Pr. and Secondary Only,Private Unaided (Recognized) ,3-Co-educational,Urban,Operational,193101,34.2015,74.3572,2026-09-02T17:02:56,1003115,0,Operational,,,2,50,0,0,50,0,1,10,6,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,2,USHKURA BEACON COLONY ,beaconhouse.bhb[at]gmail[dot]com,010202045,1008633,0102020009,1001117,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67979,Kanis Pora (OG) - Ward No.17,2026-27,13,2026-01-24 12:49:01.343,,101,1002,10168,kys_by_year,2026-09-04T23:14:00+00:00
01020401212,Bijhama Public School,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,BIJHAMA,GMS BIJHAMA,Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193122,34.163298,74.0911,2026-09-02T17:02:56,1003295,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Bijhama Tehsil Boniyar,bijhamapublicschool1212[at]gmail[dot]com,010204012,1008692,0102040004,1001057,1,7006,Bijhama,288827,2556,Bijhama,Bijhama B,,,,,2026-27,13,2026-01-28 13:39:44.451,,101,1002,10170,kys_by_year,2026-09-04T23:14:01+00:00
01020501005,BILAL MEM PUB SCHOOL,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,HATHLANGOO,C2 GMS WARPORA,Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003387,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,BILALABAD HATHLANGOO DANGERPORA,,010205010,1008290,0102050002,1001065,1,36,Zaingeer,242035,2191,Hathlangoo,Hathlangoo,,,,,2026-27,13,2026-01-25 18:48:34.024,,101,1002,10171,kys_by_year,2026-09-04T23:14:01+00:00
01021203306,BISMELLAH EDU.INSTT.,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,WAILOO,BMS MAHMOOD PORA,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193402,34.126,74.4746,2026-09-02T17:02:56,1004109,0,Operational,,,2,50,0,0,50,0,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,wailoo kunzer baramulla,,010212033,1008750,0102120001,1000962,1,7019,Wailoo,241833,2340,Wailoo Kralpora,Wailoo,,,,,2026-27,13,2026-01-28 14:08:19.688,,101,1002,10176,kys_by_year,2026-09-04T23:14:01+00:00
01020301506,BIZZY BEES INTERNATIONAL PUBLIC SCHOOL HILLER PEERNIA,01,JAMMU & KASHMIR,0102,BARAMULLA,010203,BONIYAR,HILLER PEERNIA,(C4) BONIYAR,Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193101,34.1222,74.1848,2026-09-02T17:02:56,1030837,0,Operational,,,2,50,50,50,50,50,1,5,1,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Hiller Peernia Bela Salamabad ,,010203015,1008563,0102030004,1001135,1,23,Boniyar,241805,2588,Hiller Pernia,Bela Salamabad,,,,,2026-27,13,2025-01-03 14:47:49.767,,101,1002,10169,kys_by_year,2026-09-04T23:14:02+00:00
01021600511,BLIND SCHOOL NORTHERN FEDERATION,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),KANISPORA,KANISPORA (A),Primary with Upper Primary,Private Unaided (Recognized) ,3-Co-educational,Rural,Operational,193101,34.206001,74.353757,2026-09-02T17:02:56,1004491,0,Operational,,,2,50,0,0,50,0,1,8,2,5,Private Unaided (Recognized) ,Private Unaided (Recognized),3,5,3,3-Co-educational,1,Jetty Road BARAMULLA KASHMIR,blindschool700[at]gmail[dot]com,010216005,1007186,0102160002,1000997,1,22,Baramulla,288802,2450,Kanispora,Kanispora B,,,,,2026-27,13,2026-01-27 19:27:07.312,,101,1002,10179,kys_by_year,2026-09-04T23:14:02+00:00
01020204606,BOYS HIGHER SECONDARY SCHOOL BARAMULLA,01,JAMMU & KASHMIR,0102,BARAMULLA,010202,BARAMULLA,Dewanbagh WARD NO 13,MS USHKURA,Secondary with Higher Secondary,Department of Education,1-Boys,Urban,Operational,193101,34.207,74.347,2026-09-02T17:02:56,1003128,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,1,1-Boys,2,DC OFFICE ROAD DEWANBAGH BARAMULLA,bhssbla[at]gmail[dot]com,010202046,1008634,0102020009,1001117,1,0,,,,,,248151,Municipal Council Baramulla-Notified Area Council,67975,Baramula (TC) - Ward No.13,2026-27,13,2026-01-24 12:52:27.818,,101,1002,10168,kys_by_year,2026-09-04T23:14:02+00:00
01020401001,BOYS HIGHER SECONDARY SCHOOL BAZAR MOHALLA GINGAL,01,JAMMU & KASHMIR,0102,BARAMULLA,010204,CHANDANWARI,GINGAL,BMS NOORKHAH,Up. Pr. Secondary and Higher Sec,Department of Education,3-Co-educational,Rural,Operational,193122,34.1336,74.1034,2026-09-02T17:02:56,1003274,0,Operational,,,2,50,0,0,50,0,6,12,5,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Gingal Tehsil uri 193122,ghssgingaluri[at]gmail[dot]com,010204010,1008690,0102040003,1001056,1,7015,Paranpeela,288829,2551,Gingal,Gingle B,,,,,2026-27,13,2026-01-28 13:38:03.085,,101,1002,10170,kys_by_year,2026-09-04T23:14:03+00:00
01020502912,BOYS HIGHER SECONDARY SCHOOL BOMAI,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,BOMAI,C6 BOMAI,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003491,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,BOMAI ZAINGAIR SOPORE,bhssbomai[at]gmail[dot]com,010205029,1008309,0102050006,1001069,1,7018,Tujjar Sharief,242040,2198,Bomai,Bomai,,,,,2026-27,13,2025-03-02 10:58:15.328,,101,1002,10171,kys_by_year,2026-09-04T23:14:03+00:00
01020603601,BOYS HIGHER SECONDARY SCHOOL CHATOOSA,01,JAMMU & KASHMIR,0102,BARAMULLA,010206,DANGIWACHA,CHATOOSA,ZETHAN,Pr. with Up.Pr. Sec. and H.Sec.,Department of Education,3-Co-educational,Rural,Operational,193303,34.2898,74.2562,2026-09-02T17:02:56,1003658,0,Operational,,,2,50,0,0,50,0,1,12,3,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,HSS Chatoosa Rafiabad,ghsschatoosa[at]gmail[dot]com,010206036,1008367,0102060007,1001078,1,7009,Kandi Rafiabad,242408,2278,Chatoosa,Chatoosa,,,,,2026-27,13,2026-02-01 22:37:26.643,,101,1002,10172,kys_by_year,2026-09-04T23:14:03+00:00
01020501522,BOYS HIGHER SECONDARY SCHOOL DANGERPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010205,DANGERPORA,DANGERPORA,C3 BHS BRAT KALAN,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193201,34.3681,74.5164,2026-09-02T17:02:56,1003427,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,GHSS SCHOOL SILIPORA DANGERPORA,ghssdangerpora[at]gmail[dot]com,010205015,1008295,0102050003,1001066,1,36,Zaingeer,242028,2205,Dangarpora,Dangerpora A,,,,,2026-27,13,2026-01-25 18:53:02.094,,101,1002,10171,kys_by_year,2026-09-04T23:14:04+00:00
01021304010,BOYS HIGHER SECONDARY SCHOOL GOSH BUGH,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,GOSH BUGH,GOSHBUGH,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.217701,74.542822,2026-09-02T17:02:56,1004324,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,GOSHBUGH PATTAN BARAMULLA,hssgoshbugh[at]rediffmail[dot]com,010213040,1006896,0102130011,1000975,1,27,Pattan,288806,2325,Goushbugh,Goshbugh B,,,,,2026-27,13,2026-01-25 13:20:55.917,,101,1002,10177,kys_by_year,2026-09-04T23:14:04+00:00
01021701401,BOYS HIGHER SECONDARY SCHOOL GUND KHAWAJA QASIM,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,GUND-KH-QASIM,BMS ARAMPORA,Up. Pr. Secondary and Higher Sec,Department of Education,3-Co-educational,Rural,Operational,193401,34.1659,74.605,2026-09-02T17:02:56,1004606,0,Operational,,,2,50,0,0,50,0,6,12,5,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,GUND KH. QASIM SINGHPORA PATTAN ,govtbhsgkqasim[at]gmail[dot]com,010217014,1007216,0102170005,1001014,1,7017,Sherabad Khore,241911,2370,Gund Khawaja Qasim,Gk Qasim,,,,,2026-27,13,2026-01-25 20:15:24.647,,101,1002,10180,kys_by_year,2026-09-04T23:14:04+00:00
01021603202,BOYS HIGHER SECONDARY SCHOOL KHAITANGAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010216,SINGHPORA (KALAN),KHAITAINGAN,HSS KHAITANGAN,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193103,34.1859,74.4076,2026-09-02T17:02:56,1004539,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,CHECK KHAITANGAN SINGHPORA KALAN BARAMULLA,HSSKHAITANGAN18[at]GMAIL[dot]COM,010216032,1008511,0102160010,1001005,1,22,Baramulla,242438,2421,Khaitangan,Khaitangan,,,,,2026-27,13,2026-01-27 19:53:25.847,,101,1002,10179,kys_by_year,2026-09-04T23:14:05+00:00
01021704311,BOYS HIGHER SECONDARY SCHOOL LT. MOHD MAQBOOL GANIE SHERABAD,01,JAMMU & KASHMIR,0102,BARAMULLA,010217,SINGHPORA PATTAN,SHERABAD,BMS KONGAM DARA,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1303,74.5748,2026-09-02T17:02:56,1004676,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,Sherabad khore Pattan,ghssskhore[at]gmail[dot]com,010217043,1008199,0102170003,1001012,1,7017,Sherabad Khore,241932,2375,Sheerabad Khoor,Khore,,,,,2026-27,13,2025-03-03 11:37:10.294,,101,1002,10180,kys_by_year,2026-09-04T23:14:05+00:00
01021204319,BOYS HIGHER SECONDARY SCHOOL NEHALPORA,01,JAMMU & KASHMIR,0102,BARAMULLA,010212,NEHALPORA,NEHALPORA,BMS NEHALPORA,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.1496,74.5269,2026-09-02T17:02:56,1004148,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,nehalpora pattan baramulla,hssnehalpora123[at]gmail[dot]com,010212043,1008759,0102120005,1000966,1,27,Pattan,241856,2348,Nehalpora,Nihalpora-B,,,,,2026-27,13,2026-01-28 14:17:13.937,,101,1002,10176,kys_by_year,2026-09-04T23:14:05+00:00
01021301429,BOYS HIGHER SECONDARY SCHOOL PALHALLAN,01,JAMMU & KASHMIR,0102,BARAMULLA,010213,PATTAN,PALHALLAN,GMS PALHALLAN,Secondary with Higher Secondary,Department of Education,3-Co-educational,Rural,Operational,193121,34.182601,74.544027,2026-09-02T17:02:56,1004242,0,Operational,,,2,50,0,0,50,0,9,12,10,1,Department of Education,Department of Education,1,1,3,3-Co-educational,1,PALHALLAN PATTAN BARAMULLA,pribhsspln[at]gmail[dot]com,010213014,1008784,0102130005,1000957,1,27,Pattan,241877,2329,Palhallan,Palhalan-B,,,,,2026-27,13,2026-01-25 12:57:17.081,,101,1002,10177,kys_by_year,2026-09-04T23:14:06+00:00
